id	length	tokens	group	pubYear	title	author	source	lat	lon	incipit	
998	100	18	Märchen	1821	Das ländliche Leben	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Das+l%C3%A4ndliche+Leben			Ein Mann, welcher mehrere Kinder hatte, kaufte sich ein Gut auf dem Lande, um es selbst zu bewohnen.
999	102	17	Märchen	1821	Die Syrene	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Die+Syrene			»Hört, Kinderchen! warnte die Mutter, folgt in nicht der Syrene, wenn sie euch singend zu sich lockt.«
1000	172	27	Märchen	1821	Beispiele von Geistesgegenwart und Muth	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Beispiele+von+Geistesgegenwart+und+Muth			In Polen und Lithauen giebt es bekanntlich noch viele Wölfe, welche die Heerden überfallen, und oft nicht bloß die Schaafe wegnehmen, sondern auch Kühe und Ochsen anfallen.
1001	94	16	Märchen	1821	Der undankbare Zwerg	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Der+undankbare+Zwerg			Ein paar sehr arme Leute hatten viele, viele Kinder, welche sie nur mit Mühe ernähren konnten.
1002	204	35	Märchen	1821	Unnützer Streit	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Unn%C3%BCtzer+Streit			Fritz erzählte seiner jüngern Schwester Marie, daß die Erde ein Planet sei, und, wie der Mond, ihr Licht von der Sonne empfange, so waren auch die Sterne, die in weiter Ferne so herrlich leuchten, Sonnen.
1003	99	18	Märchen	1821	Hortensia	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Hortensia			Hortensia war so eitel und so eingebildet, daß sie sich für das schönste Mädchen in der Welt hielt.
1004	59	10	Märchen	1821	Harte Strafe und Besserung	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Harte+Strafe+und+Besserung			Friederike war so wild und ungestüm wie der wildeste Knabe.
1005	166	31	Märchen	1821	Der eitle Knabe	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Der+eitle+Knabe			Karl war so eitel, daß er sich auf der Straße, im Gehen, hin und her drehete, und immer meinte, die Leute müßten auf ihn nur sehen, und den hübschen Jungen bewundern.
1006	245	42	Märchen	1821	Prinz Leander, oder die schwere Prüfung	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Prinz+Leander,+oder+die+schwere+Pr%C3%BCfung			Ein König hatte einst einen Sohn, welchen die Schmeichler sich eifrig bemühten, zu verderben, indem sie ihm alle Tage erzählten, wie groß und mächtig das Reich sei, das einst sein Eigenthum würde, und wie klug und weise und schön er selbst wäre.
1007	94	13	Märchen	1821	Pflichtgefühl, oder die guten Töchter	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Pflichtgef%C3%BChl,+oder+die+guten+T%C3%B6chter			In Rußland sind, schon seit der Regierung der Kaiserin Elisabeth, die Todesstrafen aufgehoben.
1008	278	45	Märchen	1821	Furchtsame Personen soll man nicht ängstigen	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Furchtsame+Personen+soll+man+nicht+%C3%A4ngstigen			Es ist nicht gut Furchtsame zu ängstigen und zu necken, denn sehr oft schon haben Schreck und Entsetzen den traurigsten Einfluß auf die Gesundheit, ja selbst auf das Leben furchtsamer Personen gehabt; und viele Beispiele beweisen, daß zu große Furcht auf der Stelle tödten kann.
1009	74	10	Märchen	1821	Wilhelm	Karoline Stahl	http://www.zeno.org/Literatur/M/Stahl,+Karoline/M%C3%A4rchen/Fabeln,+M%C3%A4hrchen+und+Erz%C3%A4hlungen+f%C3%BCr+Kinder/Wilhelm			Wilhelm war im Schauspielhause gewesen, wo ein Trauerstück gegeben worden.
1010	125	20	Märchen	 1920/25	Der gläserne Löffel	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Der+gl%C3%A4serne+L%C3%B6ffel			Es war einmal ein Bäcker, der hatte eine wunderschöne Tochter, die war sechs Jahre alt und hieß Fräulein Adeline Honigkuchen.
1011	306	49	Märchen		Die rosenrote Fliege	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Die+rosenrote+Fliege			Es waren einmal drei hübsche junge Feen, die saßen beisammen, lachten und plauderten, und die eine rief: »Ich habe doch den schönsten kleinen Fuß, den es auf der Welt gibt;« »und ich«, sagte die andere: »habe den wohlgeformtesten Busen«, und die dritte setzte hinzu: »und ich den allerreizendsten Hintern.«
1012	86	14	Märchen		Königin Ratte	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/K%C3%B6nigin+Ratte			Eine Königin hatte zur Freundin eine Ratte, mit der sie in vertraulichem Umgang lebte.
1013	133	25	Märchen		Abenteuer des Pagen Bip	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Abenteuer+des+Pagen+Bip			An eines Königs Hofe lebte ein sehr lustiger Page, der, so jung er noch war, doch schon sehr weit in der Welt sich herumbewegt hatte.
1014	171	25	Märchen		Liebesgeschichte eines alten Messingleuchters	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Liebesgeschichte+eines+alten+Messingleuchters			In einer Rumpelkammer stand neben einem Waschbecken von Kupferblech ein alter Messingleuchter, den die Jahre krumm gebogen und ihn mit Beulen und Flecken überdeckt hatten.
1015	201	33	Märchen		Das fliegende Sofa	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Das+fliegende+Sofa			Es waren einmal drei junge, hübsche Mädchen, die erbten von ihrer alten Großmutter ein Sofa; dieses Sofa war: Von grünem Plüsch, Und stand in einer Nisch' Am Fenster beim Ofen, An traulichem Plätzchen.
1016	130	22	Märchen	1920/25	Die sechs Waldkirschen	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Die+sechs+Waldkirschen			Sechs Schwestern wohnten in einem Walde beisammen und wurden von Zeit zu Zeit von einer mächtigen Fee, die ihre Pate war, besucht.
1017	105	16	Märchen	1920/25	Rotkäppchen	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Rotk%C3%A4ppchen			In einem Dorfe lebte ein sehr hübsches, junges Landmädchen, das seinen Eltern im Haushalt behilflich war.
1018	83	14	Märchen		Blaubart	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Blaubart			Ein armer Landedelmann hatte acht Töchter, die er gerne an den Mann bringen wollte.
1019	96	16	Märchen		Die verhüllte Fee	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Die+verh%C3%BCllte+Fee			Es war einmal ein König, und dieser König hatte eine Tochter, und diese Tochter wollte heiraten.
1020	105	18	Märchen		Der plaudernde Topf auf dem Herde	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Der+plaudernde+Topf+auf+dem+Herde			Ein Wanderer kam zur späten Abendzeit in einen tiefen, finstern Wald; er fand eine Hütte und trat hinein.
1021	155	24	Märchen		General Glitschinsky	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/General+Glitschinsky			Es waren einmal drei Schwestern, die waren durch ein Gesetz gezwungen, daß ein sehr häßlicher, kleiner buckliger Mann zwischen ihnen die Wahl haben sollte.
1022	132	21	Märchen	1920/25	Die Fee Langeweile	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Die+Fee+Langeweile			Ein König und eine Königin hatten eine wunderschöne Tochter, an deren Wiege traten böse Feen und wünschten dem Kinde allerlei Übles.
1023	253	40	Märchen		Der schlaue Alte und die vier entlaufenen Mädchen	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Der+schlaue+Alte+und+die+vier+entlaufenen+M%C3%A4dchen			Es geschah einmal, daß vier junge Mädchen ihren Eltern entliefen, und sich in der Irre im Lande herumtrieben, ohne daß man ihrer wieder habhaft werden konnte, denn sie hielten redlich zusammen und zufällig sahen sie sich auch untereinander sehr ähnlich.
1024	311	51	Märchen		Kinkerlinchen und Kackerlitzchen	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Kinkerlinchen+und+Kackerlitzchen			Ein König und eine Königin hatten eine Tochter, die war wunderschön, nur eins war, was sie arg verunzierte, nämlich eine Warze, die sie gerade auf der Oberlippe hatte; und zwar war dies keine gewöhnliche Warze, sondern vielmehr ein kleines Horn, das in alle Farben spielte und ein höchst widriges Ansehen hatte.
1025	81	13	Märchen	1920/25	Die singenden Möbel	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Die+singenden+M%C3%B6bel			In einem alten verlassenen Schlosse fingen um Mitternacht die Möbel an zu singen.
1026	119	19	Märchen		Die drei Soldaten	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Die+drei+Soldaten			Ein großer Krieg war beendet worden, und eine Menge Soldaten wurden verabschiedet, weil man sie nicht mehr nötig hatte.
1027	131	18	Märchen	1920/25	Der Husar aus Seife	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Der+Husar+aus+Seife			Ein junges Mädchen erhielt von ihrer Mutter eine schöne rot und weiß marmorierte Seifenkugel geschenkt, die wunderlieblich duftete.
1028	108	15	Märchen		Der Sohn des Mondes	Alexander von Ungern-Sternberg	http://www.zeno.org/Literatur/M/Ungern-Sternberg,+Alexander+von/M%C3%A4rchen/Braune+M%C3%A4rchen/Der+Sohn+des+Mondes			Es lebte einmal eine kleine, sehr hübsche, aber zugleich unbeschreiblich einfältige Bäuerin auf einem Dorfe.
1029	187	31	Märchen	1981	Das Märchen von der blauen Grotte	Wilhelm Waiblinger	http://www.zeno.org/Literatur/M/Waiblinger,+Wilhelm/M%C3%A4rchen/Das+M%C3%A4rchen+von+der+blauen+Grotte			Der ehrbare Don Giuseppe, Notar auf der Insel Capri, sagte zu seinem Vetter und Gaste, einem Rechtsgelehrten aus Neapel, mit Namen Don Giovanni: »Ei, wo steckt er denn diesen Morgen? […]«
1030	83	15	Märchen	1851	Der Fischerssohn, der Rappe und der Schimmel	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Der+Fischerssohn,+der+Rappe+und+der+Schimmel			In einem großen Walde lag ein großer See, daran wohnte ein Fischer mit seiner Frau.
1031	79	13	Märchen	1851	Das Schneiderlein und die drei Hunde	Wilhelm von Ploennies	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/*Das+Schneiderlein+und+die+drei+Hunde			Ein armes Schneiderlein hatte zu Hause nichts zu verlieren und ging auf Reisen.
1032	139	23	Märchen	1851	Die Prinzessin von Tiefenthal	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+Prinzessin+von+Tiefenthal			Zur Zeit als es noch schöner in der Welt war wie heutzutage, geschah es, daß ein Wachtmeister des Soldatenlebens müde wurde und desertirte.
1033	145	20	Märchen	1851	Von den achtzehen Soldaten	Wilhelm von Ploennies	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/*Von+den+achtzehen+Soldaten			Achtzehen Soldaten, nämlich ein Feldwebel, ein Sergeant, ein Corporal, ein Tambour und vierzehen Gemeine waren zusammen auf einer einsamen Wacht.
1034	43	7	Märchen	1851	Das goldne Königreich	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Das+goldne+K%C3%B6nigreich			Ein reicher Herr hatte einen einzigen Sohn.
1035	45	9	Märchen	1851	Die Königstochter im Berge Muntserrat	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+K%C3%B6nigstochter+im+Berge+Muntserrat			Es war einmal ein König der hatte drei Söhne.
1036	202	32	Märchen	1851	Die schlechten Kameraden	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+schlechten+Kameraden			Ein Schuster und ein Schneiderlein gingen mitsammen auf die Wanderschaft; sie gelobten einander treu beizustehn, zusammen zu halten in Freud und Leid und was der Eine hätte, müsse auch der Andere haben.
1037	259	38	Märchen	1851	Der goldene Hirsch	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Der+goldene+Hirsch			Ein König hatte seine größte Freude an großen stolzen Soldaten und schönen weißen Schilderhäuschen und konnte es ums Leben nicht ausstehn, wenn Namen oder Sprüche oder Reimchen auf die Schilderhäuschen geschrieben waren; das hatte er bei Todesstrafe verboten.
1038	163	27	Märchen	1851	Der Metzgergesell	Wilhelm von Ploennies	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/*Der+Metzgergesell			Eines armen Sauhirten Sohn hatte die Metzgerei gelernt, weil er höher hinauswollte als sein Vater und nicht zufrieden damit war, die Stelle von dem Alten zu erben.
1039	109	18	Märchen	1851	Der graue Wackenstein	Wilhelm von Ploennies	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/*Der+graue+Wackenstein			Ein armer Bauersmann hatte nur einen einzigen Sohn, den erzog er christlich und ehrlich, wie es sich gebührt.
1040	188	35	Märchen	1851	Die getreue Frau	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+getreue+Frau			Ein König hatte eine Tochter, die war überaus schön und klar und hatte eine gar feine und zarte Haut; wenn sie rothen Wein trank, konnte man sehen, wie er ihr durch den Hals herunter lief.
1041	177	32	Märchen	1851	Die Räuberhöhle im Walde	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+R%C3%A4uberh%C3%B6hle+im+Walde			Wer weiß, wozu das gut ist, rief der Schäferjunge, als ihn sein Vater mit viel Prügeln und keinem Geld in die weite Welt schickte, weil die Schafe aus der Hürde gebrochen waren.
1042	80	16	Märchen	1851	Die zwölf Brüder	Wilhelm von Ploennies	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/*Die+zw%C3%B6lf+Br%C3%BCder			Es war einmal ein armer Mann, der hatte zwölf Buben und Nichts zu essen für sie.
1043	271	49	Märchen	1851	Der Hasenhirt	Wilhelm von Ploennies	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/*Der+Hasenhirt			Es war einmal ein König von Portugal, der hatte eine sehr schöne Tochter und die hatte so viel Freier, daß sie sich ihrer nicht zu entschlagen wußte, und daß die Wahl ihr mit jedem Tage schwerer wurde, denn jeden Tag kamen ihrer einige Dutzende mehr in der Hauptstadt an.
1044	128	24	Märchen	1851	Das weiße Hemd, das schwere Schwert und der goldene Ring	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Das+wei%C3%9Fe+Hemd,+das+schwere+Schwert+und+der+goldene+Ring			Ein König hatte eine Frau genommen, die war zwar von hoher Geburt, aber nicht von hohem Sinn und brach ihm ihre Treue jeden Tag.
1045	81	15	Märchen	1851	Die drei Königskinder	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+drei+K%C3%B6nigskinder			Ein König hatte nur einen Sohn, der war so alt geworden, daß er heirathen konnte.
1046	160	30	Märchen	1851	Das Kind vom Grabe	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Das+Kind+vom+Grabe			In der Türkei lebte ein Kaufmann, der war sehr reich und hatte Alles, was er sich nur wünschte, nur hatte er keine Kinder und das war doch sein höchster Wunsch.
1047	119	22	Märchen	1851	Die fünf Fragen	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+f%C3%BCnf+Fragen			Ein armer Hirte hatte einen einzigen Sohn und kein Kind außer ihm, da war es kein Wunder, daß der Knabe verzogen wurde.
1048	67	12	Märchen	1851	Die eisernen Stiefel	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+eisernen+Stiefel			Ein König hatte ein großes Schloß, darin wohnte er mit seiner Frau.
1049	173	32	Märchen	1851	Von der schönen Schwanenjungfer	Wilhelm von Ploennies	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/*Von+der+sch%C3%B6nen+Schwanenjungfer			In Frankreich war ein junger Jägerbursch, der war der beste Schütze weit und breit, aber an einem Tage ging er bis zum Abend im Wald herum und konnte nicht zum Schuß kommen.
1050	68	12	Märchen	1851	Die Zwerchpfeife	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+Zwerchpfeife			Es war einmal ein König, der seine Freude an schönen Soldaten hatte.
1051	149	29	Märchen	1851	Der Vogel Phönix	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Der+Vogel+Ph%C3%B6nix			Es war einmal ein König und der war krank und alle Aerzte kamen darin überein, daß er nicht zu retten sei, als wenn er den Vogel Phönix singen hörte.
1052	93	16	Märchen	1851	Des Todten Dank	Wilhelm von Ploennies	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/*Des+Todten+Dank			Es war einmal ein reicher Kaufmann, der hatte einen einzigen Sohn und handelte in die Türkei.
1053	71	13	Märchen	1851	Der Kaiserssohn und sein Pathe	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Der+Kaiserssohn+und+sein+Pathe			Der Kaiser Joseph war schon sehr alt und hatte noch immer keine Kinder.
1054	287	48	Märchen	1851	Die Leichenfresserin	Wilhelm von Ploennies	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/*Die+Leichenfresserin			Der König von England hatte eine wunderschöne Tochter, die sprach zu ihm: ›Vater, wenn ich zwanzig Jahr alt bin, so sterbe ich, dann will ich hinausgetragen sein in das alte Kapellchen vor der Stadt; da sollt ihr mich in meinem Sarge hineinstellen und jede Nacht eine Schildwache dabei.‹
1055	117	20	Märchen	1851	Die Schlange im brennenden Wald	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+Schlange+im+brennenden+Wald			Es war in einem heißen Sommer, da zündeten zwei Hirtenknaben ein Feuerchen im Walde an, um sich Kartoffeln zu braten.
1056	64	12	Märchen	1851	Die erlöste Schlange	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+erl%C3%B6ste+Schlange			Ein Bauer ging eines Morgens in aller Frühe ins Feld zur Arbeit.
1057	91	15	Märchen	1851	Das treue Füllchen	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Das+treue+F%C3%BCllchen			Hans hatte sich beim Müller verdungen um drei Ohrfeigen, welche er dem Müller geben dürfte.
1058	88	16	Märchen	1851	Grünus Kravalle	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Gr%C3%BCnus+Kravalle			Der König von Eiland hatte einen Sohn der hieß Jakob, der war nicht zum Besten gerathen.
1059	105	18	Märchen	1851	Der Geiger und seine drei Gesellen	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Der+Geiger+und+seine+drei+Gesellen			Ein Graf hatte einen Geiger in seinem Schlosse, der spielte gar schön und vertrieb ihm manche böse Laune.
1060	131	25	Märchen	1851	Der Jüngling im Feuer und die drei goldnen Federn	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Der+J%C3%BCngling+im+Feuer+und+die+drei+goldnen+Federn			Zwei blutarme Leute hatten ein Kind, das war ein Knäbchen und war gar schön und gut, so daß sie ihre größte Freude an ihm erlebten.
1061	94	15	Märchen	1851	Die Mandelkörbchen	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Die+Mandelk%C3%B6rbchen			Ein Bauer hatte drei Söhne, die mußten tüchtig arbeiten und ihrem Vater Geld verdienen helfen.
1062	113	19	Märchen	1851	Hans ohne Furcht	Johann Wilhelm Wolf	http://www.zeno.org/Literatur/M/Wolf,+Johann+Wilhelm/M%C3%A4rchen/Deutsche+Hausm%C3%A4rchen/Hans+ohne+Furcht			Ein armer Schuster hatte einen Sohn, der hieß Hans und war der wildeste und unerschrockenste Bube im ganzen Dorf.
